code,name,service_Charge,purchase_amount,recent1Month,recent3Month,recent6Month,recent1Year,recent3Year,from_Build,type,fund_scale,establishment_date,company
002030,信诚新选混合B,0.00%,100元起购,1.52%,3.47%,5.51%,8.17%,1.90%,7.20%,混合型,0.01亿元（2019-12-31）,2015-11-16,中信保诚基金
002029,安信动态策略混合C,0.00%,100元起购,1.09%,3.68%,4.63%,2.97%,21.51%,28.45%,混合型,1.84亿元（2019-12-31）,2015-11-17,安信基金
002028,九泰天宝灵活配置混合C,0.00%,5000000元起购,3.46%,9.17%,11.71%,15.55%,37.54%,43.48%,混合型,1.38亿元（2019-12-31）,2015-11-14,九泰基金
002027,中加心享混合A,暂停申购,暂停申购,2.33%,4.07%,5.81%,9.43%,18.07%,23.15%,混合型,15.10亿元（2019-12-31）,2015-12-02,中加基金
002026,广发聚盛混合C,暂停申购,暂停申购,1.37%,2.86%,4.22%,8.53%,22.59%,29.62%,混合型,0.46亿元（2019-12-31）,2015-11-23,广发基金
002025,广发聚盛混合A,暂停申购,暂停申购,1.30%,2.87%,4.49%,8.69%,21.88%,36.29%,混合型,3.47亿元（2019-12-31）,2015-11-23,广发基金
002024,红塔红土稳健回报C,0.00%,100元起购,1.45%,4.82%,6.38%,18.63%,--,18.63%,混合型,1.17亿元（2019-12-31）,2017-03-24,红塔红土
002023,红塔红土稳健回报A,0.10%,100元起购,1.47%,4.95%,6.87%,20.37%,--,36.49%,混合型,0.01亿元（2019-12-31）,2017-03-24,红塔红土
002021,华夏回报二号混合,0.20%,100元起购,1.13%,0.30%,1.62%,18.07%,37.83%,550.36%,混合型,54.75亿元（2019-12-31）,2006-08-14,华夏基金
002020,国都创新驱动,0.15%,100元起购,14.17%,35.30%,46.34%,67.80%,52.71%,64.17%,混合型,0.28亿元（2019-12-31）,2015-12-28,国都证券
002019,鹏华弘安混合C,0.15%,100元起购,4.83%,7.83%,10.04%,15.90%,24.93%,28.69%,混合型,0.02亿元（2019-12-31）,2015-11-24,鹏华基金
002018,鹏华弘安混合A,0.15%,100元起购,4.86%,7.91%,10.21%,16.16%,26.15%,30.46%,混合型,9.42亿元（2019-12-31）,2015-11-24,鹏华基金
002017,招商瑞丰灵活配置混合发起式C,0.00%,100元起购,0.93%,2.90%,3.81%,7.31%,15.77%,19.38%,混合型,9.70亿元（2019-12-31）,2015-11-18,招商基金
002016,南方荣光C,暂停申购,暂停申购,2.02%,3.85%,4.21%,5.94%,19.04%,21.30%,混合型,0.00亿元（2019-09-30）,2015-11-19,南方基金
002015,南方荣光A,0.15%,100元起购,2.02%,3.85%,4.21%,5.94%,18.57%,21.30%,混合型,6.17亿元（2019-12-31）,2015-11-19,南方基金
002011,华夏红利混合,0.15%,100元起购,6.65%,14.00%,14.60%,28.27%,7.05%,872.43%,混合型,81.01亿元（2019-12-31）,2005-06-30,华夏基金
002010,中欧瑾通灵活配置混合C,暂停申购,暂停申购,2.12%,3.92%,5.43%,9.76%,22.55%,26.22%,混合型,0.00亿元（2019-12-31）,2015-11-17,中欧基金
002009,中欧瑾通灵活配置混合A,暂停申购,暂停申购,2.15%,4.00%,5.59%,10.08%,23.98%,28.70%,混合型,8.07亿元（2019-12-31）,2015-11-17,中欧基金
002005,工银新得利混合,暂停申购,暂停申购,0.27%,0.90%,0.36%,1.44%,--,12.50%,混合型,1.14亿元（2019-12-31）,2017-03-23,工银瑞信基金
002004,工银新机遇灵活配置混合C,0.00%,100元起购,4.31%,11.94%,18.16%,26.18%,--,4.10%,混合型,1.24亿元（2019-12-31）,2017-04-14,工银瑞信基金
002001,华夏回报混合A,0.15%,100元起购,1.30%,0.28%,1.65%,17.91%,37.40%,1163.56%,混合型,124.07亿元（2019-12-31）,2003-09-05,华夏基金
002006,工银新得益混合,0.15%,100元起购,2.44%,5.16%,6.89%,11.74%,29.49%,30.40%,混合型,4.50亿元（2019-12-31）,2016-11-22,工银瑞信基金
001998,工银新焦点混合C,0.00%,100元起购,10.50%,19.76%,26.58%,37.52%,39.86%,40.00%,混合型,0.20亿元（2019-12-31）,2016-10-10,工银瑞信基金
002003,工银新机遇灵活配置混合A,0.15%,100元起购,4.43%,12.17%,18.57%,26.79%,--,6.00%,混合型,0.26亿元（2019-12-31）,2017-04-14,工银瑞信基金
001997,工银新趋势灵活配置混合C,暂停申购,暂停申购,15.88%,30.92%,32.48%,43.36%,52.05%,55.40%,混合型,1.25亿元（2019-12-31）,2015-12-15,工银瑞信基金
002000,工银新生利混合,0.15%,100元起购,0.36%,0.73%,0.91%,2.41%,8.66%,10.40%,混合型,2.14亿元（2019-12-31）,2016-12-29,工银瑞信基金
001993,博时裕泰纯债债券,0.08%,100元起购,1.05%,2.40%,3.88%,5.80%,17.52%,24.10%,债券型,10.91亿元（2019-12-31）,2015-11-19,博时基金
001992,农银天天利货币B,0.00%,5000000元起购,0.23%,0.70%,1.28%,2.47%,10.44%,14.18%,货币型,1.12亿元（2019-12-31）,2015-12-21,农银汇理基金
001994,华安年年红债券C,0.00%,100元起购,3.56%,5.15%,6.25%,9.11%,20.10%,22.74%,定开债券,0.50亿元（2019-12-31）,2015-12-15,华安基金
001984,上投摩根中国生物医药(QDII),0.15%,100元起购,8.02%,14.98%,43.01%,65.12%,46.31%,43.82%,QDII,3.34亿元（2019-12-31）,2016-04-28,上投摩根基金
001983,中邮低碳配置混合,0.15%,100元起购,9.82%,36.83%,45.01%,63.67%,16.21%,1.80%,混合型,1.35亿元（2019-12-31）,2016-04-28,中邮基金
001982,富国收益宝交易型货币B,0.00%,100元起购,0.23%,0.70%,1.34%,2.66%,10.79%,13.75%,货币型,184.62亿元（2019-12-31）,2015-11-24,富国基金
001981,富国收益宝交易型货币A,0.00%,100元起购,0.21%,0.64%,1.22%,2.41%,10.00%,13.25%,货币型,0.67亿元（2019-12-31）,2015-11-24,富国基金
001991,农银天天利货币A,0.00%,100元起购,0.21%,0.64%,1.16%,2.23%,9.64%,13.04%,货币型,1.26亿元（2019-12-31）,2015-12-21,农银汇理基金
001980,中欧量化驱动混合,0.15%,100元起购,1.00%,4.56%,7.77%,14.97%,--,11.19%,混合型,0.90亿元（2019-12-31）,2018-05-16,中欧基金
001979,南方沪港深价值,0.15%,10元起购,-1.73%,3.66%,8.20%,6.53%,-5.68%,-3.70%,混合型,0.79亿元（2019-12-31）,2015-12-23,南方基金
001976,海富通一年定开债C,暂停申购,暂停申购,1.14%,2.31%,3.16%,5.26%,16.89%,15.05%,定开债券,0.03亿元（2019-12-31）,2015-11-23,海富通基金
001975,景顺长城环保优势股票,0.15%,100元起购,12.44%,30.50%,43.39%,76.57%,91.99%,139.60%,股票型,21.08亿元（2019-12-31）,2016-03-15,景顺长城基金
001974,景顺长城量化新动力股票,0.15%,100元起购,5.42%,11.24%,12.74%,27.93%,44.64%,67.20%,股票型,4.96亿元（2019-12-31）,2016-07-13,景顺长城基金
001973,光大耀钱包货币A,0.00%,100元起购,0.21%,0.62%,1.23%,2.51%,10.11%,13.86%,货币型,36.86亿元（2019-12-31）,2015-11-04,光大保德信基金
001972,前海开源沪港深智慧生活混合,0.15%,100元起购,13.05%,26.47%,28.46%,39.09%,47.59%,71.50%,混合型,0.22亿元（2019-12-31）,2016-01-26,前海开源基金
001978,泰信互联网+混合,0.15%,1000元起购,13.65%,31.99%,42.86%,55.51%,47.39%,44.00%,混合型,0.55亿元（2019-12-31）,2016-06-08,泰信基金
001970,泰信鑫选灵活配置混合A,0.15%,1000元起购,17.78%,28.04%,38.86%,47.95%,24.63%,26.50%,混合型,0.34亿元（2019-12-31）,2016-02-04,泰信基金
001969,光大尊盈半年定开债C,暂停申购,暂停申购,1.15%,3.03%,2.35%,3.86%,--,11.61%,定开债券,0.10亿元（2019-12-31）,2017-05-23,光大保德信基金
001968,光大尊盈半年定开债A,暂停申购,暂停申购,1.19%,3.13%,2.56%,4.28%,--,12.83%,定开债券,20.32亿元（2019-12-31）,2017-05-23,光大保德信基金
001967,华宝转型升级混合,0.15%,100元起购,1.54%,3.55%,6.55%,7.01%,-0.30%,-0.80%,混合型,1.52亿元（2019-12-31）,2015-12-15,华宝基金
001966,圆信永丰兴源灵活配置混合C,0.00%,1000000元起购,1.32%,11.27%,14.00%,34.05%,--,30.30%,混合型,0.16亿元（2019-12-31）,2017-06-21,圆信永丰基金
001965,圆信永丰兴源灵活配置混合A,0.15%,100元起购,1.40%,11.41%,14.04%,34.15%,--,30.80%,混合型,1.63亿元（2019-12-31）,2017-06-21,圆信永丰基金
001964,诺安泰鑫一年定开债C,暂停申购,暂停申购,0.77%,1.85%,2.65%,4.50%,13.92%,17.26%,定开债券,0.73亿元（2019-12-31）,2015-11-23,诺安基金
001963,中欧天禧债券,0.08%,100元起购,0.80%,1.79%,2.34%,1.42%,10.58%,13.90%,债券型,16.41亿元（2019-12-31）,2015-12-14,中欧基金
001961,博时裕荣纯债债券,0.08%,100元起购,0.98%,2.00%,2.44%,3.97%,13.56%,19.32%,债券型,35.36亿元（2019-12-31）,2015-11-06,博时基金
001960,兴银瑞益,0.01%,100元起购,0.99%,1.59%,2.09%,3.56%,12.05%,14.63%,债券型,42.20亿元（2019-12-31）,2015-11-06,兴银基金
001959,华商乐享互联灵活配置混合,0.15%,100元起购,18.15%,41.47%,59.97%,94.38%,35.61%,21.10%,混合型,2.14亿元（2019-12-31）,2015-12-18,华商基金
001958,嘉合磐通债券C,0.00%,100元起购,3.93%,7.13%,8.54%,14.52%,--,18.47%,债券型,4.39亿元（2019-12-31）,2018-01-24,嘉合基金
001957,嘉合磐通债券A,0.08%,100元起购,3.97%,7.22%,8.66%,14.70%,--,18.91%,债券型,3.39亿元（2019-12-31）,2018-01-24,嘉合基金
001956,国联安科技动力,0.15%,100元起购,23.88%,56.74%,80.58%,126.21%,105.77%,87.66%,股票型,3.12亿元（2019-12-31）,2016-01-26,国联安基金
001955,中欧养老产业混合,0.15%,100元起购,11.73%,22.22%,28.49%,57.88%,77.87%,95.30%,混合型,7.36亿元（2019-12-31）,2016-05-13,中欧基金
001951,金鹰改革红利混合,0.15%,100元起购,20.13%,35.73%,38.22%,49.48%,29.83%,43.20%,混合型,0.45亿元（2019-12-31）,2015-12-02,金鹰基金
001950,鹏华丰泰定开债B,暂停申购,暂停申购,0.74%,1.40%,2.22%,3.24%,10.68%,14.53%,定开债券,0.00亿元（2019-12-31）,2015-10-28,鹏华基金
001949,建信稳定丰利债券C,0.00%,100元起购,2.32%,4.20%,4.02%,7.21%,18.17%,19.00%,债券型,0.24亿元（2019-12-31）,2015-12-08,建信基金
001947,上投摩根安鑫回报A,0.10%,100元起购,1.26%,2.54%,2.44%,6.38%,14.41%,13.95%,混合型,0.25亿元（2019-12-31）,2016-08-05,上投摩根基金
001946,东方红信用债债券C,0.00%,100元起购,1.11%,3.07%,3.71%,6.75%,18.87%,22.95%,债券型,3.38亿元（2019-12-31）,2015-11-16,上海东方证券资产管理
001945,东方红信用债债券A,0.80%,100元起购,1.15%,3.17%,3.90%,7.10%,20.06%,24.78%,债券型,6.97亿元（2019-12-31）,2015-11-16,上海东方证券资产管理
001943,前海开源沪港深汇鑫混合C,0.00%,100元起购,8.34%,16.90%,12.18%,10.54%,37.86%,58.40%,混合型,0.46亿元（2019-12-31）,2016-05-19,前海开源基金
001942,前海开源沪港深汇鑫混合A,0.15%,100元起购,8.31%,16.99%,12.25%,10.70%,38.63%,60.40%,混合型,0.05亿元（2019-12-31）,2016-05-19,前海开源基金
001941,融通通源短融债券B,暂停申购,暂停申购,0.55%,1.26%,2.05%,3.56%,12.15%,15.27%,债券型,9.69亿元（2019-12-31）,2015-11-16,融通基金
001948,建信稳定丰利债券A,0.08%,100元起购,2.37%,4.31%,4.22%,7.65%,19.57%,21.00%,债券型,0.50亿元（2019-12-31）,2015-12-08,建信基金
001939,光大睿鑫混合A,0.15%,100元起购,1.91%,3.81%,4.83%,7.29%,17.63%,52.57%,混合型,2.74亿元（2019-12-31）,2015-11-17,光大保德信基金
001938,中欧时代先锋股票A,0.15%,10元起购,10.16%,21.68%,33.12%,55.50%,105.30%,191.11%,股票型,126.88亿元（2019-12-31）,2015-11-03,中欧基金
001940,农银现代农业加,0.15%,100元起购,10.91%,23.14%,28.09%,41.81%,43.89%,46.52%,混合型,0.57亿元（2019-12-31）,2016-01-29,农银汇理基金
001937,兴银现金增利货币,0.00%,100元起购,0.22%,0.64%,1.28%,2.54%,10.28%,13.88%,货币型,7.12亿元（2019-12-31）,2015-11-02,兴银基金
001936,国泰全球绝对收益人民币,0.15%,100元起购,3.17%,2.77%,2.97%,9.36%,6.12%,7.50%,QDII,0.07亿元（2019-12-31）,2015-12-03,国泰基金
001935,国泰全球绝对收益美元现汇,暂停申购,暂停申购,0.82%,2.84%,3.38%,4.71%,3.93%,-2.10%,QDII,0.43亿元（2019-12-31）,2015-12-03,国泰基金
001934,国泰全球绝对收益美元现钞,暂停申购,暂停申购,0.82%,2.84%,3.38%,4.71%,3.93%,-2.10%,QDII,0.43亿元（2019-12-31）,2015-12-03,国泰基金
001933,华商新兴活力混合,0.15%,100元起购,10.42%,26.18%,35.80%,43.57%,21.56%,22.90%,混合型,1.19亿元（2019-12-31）,2016-02-25,华商基金
001932,国寿安保灵活优选混合,0.08%,100元起购,3.04%,7.63%,9.88%,10.80%,16.37%,18.00%,混合型,3.15亿元（2019-12-31）,2016-04-06,国寿安保基金
001931,国寿安保鑫钱包货币,0.00%,100元起购,0.23%,0.67%,1.32%,2.65%,10.60%,14.62%,货币型,79.42亿元（2019-12-31）,2015-10-21,国寿安保基金
001930,华夏收益宝货币B,0.00%,5000000元起购,0.20%,0.66%,1.34%,2.74%,10.91%,15.22%,货币型,46.26亿元（2019-12-31）,2015-10-30,华夏基金
001929,华夏收益宝货币A,0.00%,100元起购,0.18%,0.60%,1.22%,2.49%,10.08%,13.99%,货币型,1.38亿元（2019-12-31）,2015-10-30,华夏基金
001928,华夏消费升级灵活配置混合C,0.00%,100元起购,4.33%,7.18%,11.43%,33.31%,55.45%,88.10%,混合型,2.97亿元（2019-12-31）,2016-02-03,华夏基金
001927,华夏消费升级灵活配置混合A,0.15%,100元起购,4.40%,7.32%,11.76%,34.08%,57.77%,92.00%,混合型,10.98亿元（2019-12-31）,2016-02-03,华夏基金
001926,兴业鑫天盈货币B,0.00%,5000000元起购,0.21%,0.68%,1.32%,2.64%,10.07%,13.99%,货币型,1.41亿元（2019-12-31）,2015-11-02,兴业基金
001925,兴业鑫天盈货币A,0.00%,100元起购,0.19%,0.62%,1.20%,2.40%,9.28%,12.74%,货币型,13.84亿元（2019-12-31）,2015-11-02,兴业基金
001924,华夏国企改革混合,0.15%,100元起购,15.92%,32.25%,45.30%,58.77%,41.56%,26.70%,混合型,6.34亿元（2019-12-31）,2015-11-25,华夏基金
001922,国泰多策略收益混合,0.15%,100元起购,4.38%,8.45%,11.12%,19.90%,24.59%,25.46%,混合型,2.95亿元（2019-12-31）,2015-12-02,国泰基金
001921,景顺长城景颐宏利债券C,暂停申购,暂停申购,2.54%,5.69%,6.36%,8.53%,17.33%,17.10%,债券型,0.01亿元（2019-12-31）,2015-11-30,景顺长城基金
001920,景顺长城景颐宏利债券A,暂停申购,暂停申购,2.61%,5.71%,6.64%,9.02%,18.77%,22.10%,债券型,1.55亿元（2019-12-31）,2015-11-30,景顺长城基金
001919,圆信永丰兴利C,0.00%,100元起购,0.80%,1.88%,2.80%,4.69%,15.84%,16.88%,债券型,0.01亿元（2019-12-31）,2016-02-23,圆信永丰基金
001918,圆信永丰兴利A,0.08%,100元起购,0.81%,1.99%,2.93%,4.94%,14.99%,16.25%,债券型,1.11亿元（2019-12-31）,2016-02-23,圆信永丰基金
001917,招商量化精选股票A,0.15%,100元起购,6.47%,15.12%,21.85%,39.33%,9.13%,24.11%,股票型,0.56亿元（2019-12-31）,2016-03-15,招商基金
001916,新沃通宝A,0.00%,100元起购,0.19%,0.63%,1.25%,2.53%,10.31%,13.94%,货币型,3.99亿元（2019-12-31）,2015-10-20,新沃基金
001906,东方红6个月定开债,暂停申购,暂停申购,1.11%,2.36%,2.96%,4.70%,16.07%,19.57%,定开债券,21.87亿元（2019-12-31）,2015-10-26,上海东方证券资产管理
001905,华安安益灵活配置混合,0.12%,100元起购,1.70%,3.88%,3.63%,9.64%,7.47%,7.90%,混合型,1.01亿元（2019-12-31）,2015-11-16,华安基金
001904,光大欣鑫混合C,0.00%,100元起购,0.96%,4.33%,5.18%,6.73%,16.39%,27.06%,混合型,2.37亿元（2019-12-31）,2015-11-16,光大保德信基金
001903,光大欣鑫混合A,0.08%,100元起购,0.96%,4.38%,5.28%,6.88%,16.89%,85.66%,混合型,1.71亿元（2019-12-31）,2015-11-16,光大保德信基金
001902,前海开源沪港深隆鑫混合C,0.00%,100元起购,1.60%,5.84%,5.94%,8.90%,--,16.31%,混合型,0.00亿元（2019-12-31）,2017-03-01,前海开源基金
001900,诺安精选价值混合,0.15%,100元起购,10.09%,22.11%,25.04%,--,--,27.93%,混合型,0.25亿元（2019-12-31）,2019-02-28,诺安基金
001899,东海社会安全,0.12%,1000元起购,13.89%,27.33%,27.93%,31.41%,4.46%,-18.00%,股票指数,0.41亿元（2019-12-31）,2015-11-23,东海基金
001901,前海开源沪港深隆鑫混合A,0.15%,100元起购,1.55%,5.78%,5.98%,8.94%,--,15.91%,混合型,4.40亿元（2019-12-31）,2017-03-01,前海开源基金
001898,易方达大健康混合,0.15%,100元起购,1.57%,3.79%,10.12%,47.52%,--,42.50%,混合型,6.71亿元（2019-12-31）,2017-09-27,易方达基金
001897,九泰久盛量化先锋混合A,0.15%,1000元起购,7.52%,13.68%,19.70%,28.41%,15.32%,33.19%,混合型,2.44亿元（2019-12-31）,2015-11-10,九泰基金
001895,泰达宏利活期友货币B,0.00%,5000000元起购,0.23%,0.67%,1.35%,2.74%,10.95%,15.11%,货币型,0.10亿元（2019-12-31）,2015-11-04,泰达宏利基金
001894,泰达宏利活期友货币A,0.00%,100元起购,0.21%,0.61%,1.23%,2.49%,10.15%,13.94%,货币型,8.34亿元（2019-12-31）,2015-11-04,泰达宏利基金
001893,华宝现金添益B,暂停申购,暂停申购,0.23%,0.67%,1.32%,2.65%,10.55%,14.27%,货币型,210.39亿元（2019-12-31）,2015-11-09,华宝基金
001892,长盛新兴成长混合,0.15%,100元起购,14.25%,23.01%,24.86%,31.13%,36.51%,33.10%,混合型,3.05亿元（2019-12-31）,2015-11-06,长盛基金
001891,中欧成长优选混合E,0.15%,100元起购,1.25%,13.26%,15.91%,18.01%,26.30%,38.25%,混合型,0.09亿元（2019-12-31）,2015-09-22,中欧基金
001890,中欧精选定期开放混合E,暂停申购,暂停申购,10.62%,15.99%,25.71%,55.18%,72.22%,62.57%,混合型,0.31亿元（2019-12-31）,2015-09-22,中欧基金
001889,中欧增强回报债券(LOF)E,0.08%,100元起购,0.99%,1.96%,2.64%,5.26%,18.41%,24.88%,债券型,1.59亿元（2019-12-31）,2015-10-08,中欧基金
001888,中欧盛世成长混合(LOF)E,暂停申购,暂停申购,14.50%,31.26%,36.57%,58.61%,53.36%,81.38%,混合型,0.10亿元（2019-12-31）,2015-10-08,中欧基金
001887,中欧价值智选混合E,暂停申购,暂停申购,5.48%,16.12%,24.12%,36.46%,34.64%,76.79%,混合型,0.26亿元（2019-12-31）,2015-09-22,中欧基金
001886,中欧行业成长混合(LOF)E,暂停申购,暂停申购,9.96%,27.06%,38.90%,68.88%,96.85%,117.54%,混合型,0.31亿元（2019-12-31）,2015-10-08,中欧基金
001885,中欧新蓝筹混合E,暂停申购,暂停申购,8.94%,12.94%,20.99%,50.10%,67.38%,99.14%,混合型,0.93亿元（2019-12-31）,2015-10-08,中欧基金
001884,中欧互通精选混合E,暂停申购,暂停申购,3.29%,9.43%,11.96%,23.68%,28.32%,39.08%,混合型,0.01亿元（2019-12-31）,2015-10-08,中欧基金
001883,中欧新动力混合(LOF)E,暂停申购,暂停申购,10.65%,21.34%,32.75%,48.88%,55.84%,92.79%,混合型,0.08亿元（2019-12-31）,2015-10-08,中欧基金
001881,中欧新趋势混合E,暂停申购,暂停申购,9.40%,15.99%,20.58%,46.58%,57.74%,93.82%,混合型,0.39亿元（2019-12-31）,2015-10-08,中欧基金
001880,长城中国智造灵活配置混合,0.15%,100元起购,5.98%,22.77%,30.87%,47.16%,--,42.32%,混合型,0.23亿元（2019-12-31）,2017-03-15,长城基金
001878,嘉实沪港深精选股票,0.15%,100元起购,4.22%,11.03%,16.74%,26.68%,35.70%,75.74%,股票型,49.84亿元（2019-12-31）,2016-05-27,嘉实基金
001877,宝盈国家安全沪港深股票,0.15%,100元起购,13.51%,28.28%,28.74%,37.74%,-1.28%,8.40%,股票型,0.79亿元（2019-12-31）,2016-01-20,宝盈基金
001876,鹏华全球高收益债美元现汇,暂停申购,暂停申购,-0.75%,2.14%,3.99%,6.83%,10.11%,25.52%,QDII,24.79亿元（2019-12-31）,2015-09-18,鹏华基金
001875,前海开源沪港深优势精选混合,0.15%,100元起购,8.19%,20.86%,30.90%,54.16%,108.76%,150.31%,混合型,3.39亿元（2019-12-31）,2016-04-19,前海开源基金
001874,前海开源沪港深价值精选混合,0.15%,100元起购,4.74%,10.69%,18.36%,36.55%,69.45%,74.88%,混合型,1.32亿元（2019-12-31）,2016-11-18,前海开源基金
001879,长城创业板指数增强A,0.15%,100元起购,19.78%,38.16%,48.80%,72.21%,--,70.73%,股票指数,0.76亿元（2019-12-31）,2017-06-01,长城基金
001871,前海开源货币B,0.00%,5000000元起购,0.20%,0.63%,1.28%,2.56%,10.36%,14.29%,货币型,144.17亿元（2019-12-31）,2015-09-29,前海开源基金
001870,前海开源货币A,0.00%,100元起购,0.18%,0.57%,1.16%,2.32%,9.57%,13.10%,货币型,0.31亿元（2019-12-31）,2015-09-29,前海开源基金
001869,招商制造业混合A,0.15%,100元起购,16.26%,33.23%,42.25%,61.07%,62.16%,88.12%,混合型,5.34亿元（2019-12-31）,2015-12-02,招商基金
001868,招商产业债券C,0.00%,100元起购,0.98%,2.27%,3.22%,6.10%,18.55%,25.89%,债券型,19.22亿元（2019-12-31）,2015-09-28,招商基金
001867,诺安聚鑫宝货币D,暂停申购,暂停申购,0.19%,0.59%,1.16%,2.26%,9.48%,13.88%,货币型,15.37亿元（2019-12-31）,2015-09-24,诺安基金
001866,北信瑞丰新成长,0.08%,100元起购,10.00%,19.88%,21.35%,28.85%,19.73%,23.44%,混合型,1.64亿元（2019-12-31）,2015-11-11,北信瑞丰
001865,前海开源事件驱动混合C,0.15%,100元起购,15.13%,24.59%,24.15%,34.40%,73.54%,75.80%,混合型,1.17亿元（2019-12-31）,2015-10-26,前海开源基金
